org.apache.http.impl.conn.CPoolEntry.close_void,v0,<functionCall></functionCall>,95.7446808511
org.apache.http.impl.cookie.DefaultCookieSpec.getVersionHeader_interface_org.apache.http.Header,v0,<functionCall></functionCall>,99.0384615385
org.apache.http.impl.client.AbstractHttpClient.getRedirectStrategy_interface_org.apache.http.client.RedirectStrategy,v0,<functionCall></functionCall>,99.0783410138
org.apache.http.client.protocol.HttpClientContext.getUserToken_class_java.lang.Object,v0,<functionCall></functionCall>,94.2857142857
org.apache.http.client.methods.HttpRequestWrapper.getURI_class_java.net.URI,v0,<functionCall></functionCall>,96.875
org.apache.http.impl.conn.DefaultClientConnection.close_void,v0,<functionCall></functionCall>,98.7421383648
org.apache.http.client.protocol.HttpClientContext.getRequestConfig_class_org.apache.http.client.config.RequestConfig,v0,<functionCall></functionCall>,99.537037037
org.apache.http.impl.client.RequestWrapper.getRequestLine_interface_org.apache.http.RequestLine,v0,<functionCall></functionCall>,99.9001497753
org.apache.http.client.methods.HttpRequestBase.getConfig_class_org.apache.http.client.config.RequestConfig,v0,<functionCall></functionCall>,94.8717948718
org.apache.http.conn.ssl.SSLContextBuilder.build_class_javax.net.ssl.SSLContext,v0,<functionCall></functionCall>,98.8372093023
org.apache.http.impl.conn.ManagedClientConnectionImpl.setIdleDuration_long.arg0_java.util.concurrent.TimeUnit.arg1_void,v0,<functionCall><long>-1</long><java.util.concurrent.TimeUnit>MILLISECONDS</java.util.concurrent.TimeUnit></functionCall>,98.8950276243
org.apache.http.client.protocol.HttpClientContext.getCookieSpecRegistry_interface_org.apache.http.config.Lookup,v0,<functionCall></functionCall>,99.0566037736
org.apache.http.impl.conn.ManagedClientConnectionImpl.abortConnection_void,v0,<functionCall></functionCall>,94.7368421053
org.apache.http.client.methods.HttpRequestBase.setConfig_org.apache.http.client.config.RequestConfig.arg0_void,v0,<functionCall><org.apache.http.client.config.RequestConfig><expectContinueEnabled>false</expectContinueEnabled><staleConnectionCheckEnabled>false</staleConnectionCheckEnabled><redirectsEnabled>true</redirectsEnabled><relativeRedirectsAllowed>true</relativeRedirectsAllowed><circularRedirectsAllowed>false</circularRedirectsAllowed><maxRedirects>42</maxRedirects><authenticationEnabled>true</authenticationEnabled><connectionRequestTimeout>-1</connectionRequestTimeout><connectTimeout>-1</connectTimeout><socketTimeout>-1</socketTimeout><contentCompressionEnabled>true</contentCompressionEnabled></org.apache.http.client.config.RequestConfig></functionCall>,55.5555555556
org.apache.http.impl.client.RequestWrapper.getOriginal_interface_org.apache.http.HttpRequest,v0,<functionCall></functionCall>,60.0
org.apache.http.impl.client.EntityEnclosingRequestWrapper.getEntity_interface_org.apache.http.HttpEntity,v0,<functionCall></functionCall>,99.3006993007
org.apache.http.client.methods.HttpRequestBase.setURI_java.net.URI.arg0_void,v0,<functionCall><uri>/</uri></functionCall>,76.245210728
org.apache.http.impl.conn.ManagedClientConnectionImpl.releaseConnection_void,v0,<functionCall></functionCall>,99.0697674419
org.apache.http.conn.ssl.SSLSocketFactory.getSocketFactory_class_org.apache.http.conn.ssl.SSLSocketFactory,v0,<functionCall></functionCall>,98.9583333333
org.apache.http.impl.cookie.BasicCommentHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.9209173586
org.apache.http.client.protocol.HttpClientContext.getRedirectLocations_interface_java.util.List,v0,<functionCall></functionCall>,94.1176470588
org.apache.http.impl.cookie.RFC2965CommentUrlAttributeHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.7439180538
org.apache.http.impl.client.RequestWrapper.isRepeatable_boolean,v0,<functionCall></functionCall>,98.2300884956
org.apache.http.impl.cookie.RFC2109VersionHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.7439180538
org.apache.http.client.protocol.HttpClientContext.create_class_org.apache.http.client.protocol.HttpClientContext,v0,<functionCall></functionCall>,71.4285714286
org.apache.http.conn.util.PublicSuffixList.getExceptions_interface_java.util.List,v0,<functionCall></functionCall>,85.7142857143
org.apache.http.client.methods.HttpRequestWrapper.getOriginal_interface_org.apache.http.HttpRequest,v0,<functionCall></functionCall>,96.5517241379
org.apache.http.impl.auth.AuthSchemeBase.isProxy_boolean,v0,<functionCall></functionCall>,85.7142857143
org.apache.http.impl.conn.ManagedClientConnectionImpl.flush_void,v0,<functionCall></functionCall>,99.1379310345
org.apache.http.conn.ssl.SSLContexts.createDefault_class_javax.net.ssl.SSLContext,v0,<functionCall></functionCall>,98.9583333333
org.apache.http.impl.client.RequestWrapper.getProtocolVersion_class_org.apache.http.ProtocolVersion,v0,<functionCall></functionCall>,99.9035214665
org.apache.http.client.methods.HttpGet.getMethod_class_java.lang.String,v0,<functionCall></functionCall>,98.8439306358
org.apache.http.impl.cookie.BasicMaxAgeHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.8857142857
org.apache.http.conn.scheme.PlainSocketFactory.getSocketFactory_class_org.apache.http.conn.scheme.PlainSocketFactory,v0,<functionCall></functionCall>,98.9583333333
org.apache.http.impl.client.AbstractHttpClient.getAuthSchemes_class_org.apache.http.auth.AuthSchemeRegistry,v0,<functionCall></functionCall>,99.0783410138
org.apache.http.client.methods.HttpRequestWrapper.getRequestLine_interface_org.apache.http.RequestLine,v0,<functionCall></functionCall>,99.2248062016
org.apache.http.impl.client.HttpClients.custom_class_org.apache.http.impl.client.HttpClientBuilder,v0,<functionCall></functionCall>,95.7446808511
org.apache.http.impl.execchain.ConnectionHolder.isReleased_boolean,v0,<functionCall></functionCall>,91.6666666667
org.apache.http.impl.client.InternalHttpClient.close_void,v0,<functionCall></functionCall>,95.0
org.apache.http.impl.conn.LoggingManagedHttpClientConnection.close_void,v0,<functionCall></functionCall>,96.0784313725
org.apache.http.impl.cookie.IgnoreSpec.getVersion_int,v0,<functionCall></functionCall>,80.0
org.apache.http.conn.util.InetAddressUtils.isIPv6HexCompressedAddress_java.lang.String.arg0_boolean,v0,<functionCall><string>127.0.0.1</string></functionCall>,68.6746987952
org.apache.http.impl.client.AbstractHttpClient.getConnectionManager_interface_org.apache.http.conn.ClientConnectionManager,v0,<functionCall></functionCall>,99.7929606625
org.apache.http.impl.cookie.RFC2965DomainAttributeHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.7439180538
org.apache.http.client.protocol.HttpClientContext.getAuthSchemeRegistry_interface_org.apache.http.config.Lookup,v0,<functionCall></functionCall>,85.7142857143
org.apache.http.conn.ssl.SSLConnectionSocketFactory.getDefaultHostnameVerifier_interface_javax.net.ssl.HostnameVerifier,v0,<functionCall></functionCall>,93.3333333333
org.apache.http.impl.conn.LoggingManagedHttpClientConnection.shutdown_void,v0,<functionCall></functionCall>,75.0
org.apache.http.client.entity.EntityBuilder.create_class_org.apache.http.client.entity.EntityBuilder,v0,<functionCall></functionCall>,77.7777777778
org.apache.http.impl.conn.ManagedClientConnectionImpl.setSocketTimeout_int.arg0_void,v0,<functionCall><int>0</int></functionCall>,94.1176470588
org.apache.http.impl.cookie.BasicExpiresHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.85196151
org.apache.http.impl.client.EntityEnclosingRequestWrapper.EntityWrapper.writeTo_java.io.OutputStream.arg0_void,v0,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,96.5762070054
org.apache.http.impl.cookie.RFC2965DiscardAttributeHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.7439180538
org.apache.http.impl.conn.CPoolEntry.closeConnection_void,v0,<functionCall></functionCall>,96.0784313725
org.apache.http.impl.client.AbstractHttpClient.getCookieStore_interface_org.apache.http.client.CookieStore,v0,<functionCall></functionCall>,99.0783410138
org.apache.http.impl.execchain.ConnectionHolder.abortConnection_void,v0,<functionCall></functionCall>,66.6666666667
org.apache.http.impl.client.EntityEnclosingRequestWrapper.expectContinue_boolean,v0,<functionCall></functionCall>,97.2602739726
org.apache.http.impl.conn.DefaultClientConnection.receiveResponseHeader_interface_org.apache.http.HttpResponse,v0,<functionCall></functionCall>,99.1379310345
org.apache.http.impl.conn.ManagedClientConnectionImpl.markReusable_void,v0,<functionCall></functionCall>,99.0697674419
org.apache.http.impl.cookie.RFC2109DomainHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.7439180538
org.apache.http.client.methods.HttpEntityEnclosingRequestBase.setEntity_org.apache.http.HttpEntity.arg0_void,v0,AQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEB,79.599421846
org.apache.http.impl.conn.LoggingSessionInputBuffer.getMetrics_interface_org.apache.http.io.HttpTransportMetrics,v0,<functionCall></functionCall>,50.0
org.apache.http.conn.util.InetAddressUtils.isIPv6Address_java.lang.String.arg0_boolean,v0,<functionCall><string>127.0.0.1</string></functionCall>,68.6746987952
org.apache.http.impl.client.AbstractHttpClient.getParams_interface_org.apache.http.params.HttpParams,v0,<functionCall></functionCall>,99.6434937611
org.apache.http.impl.conn.ManagedClientConnectionImpl.isOpen_boolean,v0,<functionCall></functionCall>,99.8132586368
org.apache.http.impl.client.RequestWrapper.getExecCount_int,v0,<functionCall></functionCall>,60.0
org.apache.http.impl.client.AbstractHttpClient.getRequestExecutor_class_org.apache.http.protocol.HttpRequestExecutor,v0,<functionCall></functionCall>,99.0783410138
org.apache.http.conn.util.PublicSuffixList.getRules_interface_java.util.List,v0,<functionCall></functionCall>,85.7142857143
org.apache.http.impl.execchain.ConnectionHolder.setValidFor_long.arg0_java.util.concurrent.TimeUnit.arg1_void,v0,<functionCall><long>-1</long><java.util.concurrent.TimeUnit>MILLISECONDS</java.util.concurrent.TimeUnit></functionCall>,91.3043478261
org.apache.http.conn.EofSensorInputStream.available_int,v0,<functionCall></functionCall>,98.5401459854
org.apache.http.impl.cookie.RFC2965VersionAttributeHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.7439180538
org.apache.http.impl.client.AbstractHttpClient.getBackoffManager_interface_org.apache.http.client.BackoffManager,v0,<functionCall></functionCall>,99.0783410138
org.apache.http.conn.util.PublicSuffixList.getType_class_org.apache.http.conn.util.DomainType,v0,<functionCall></functionCall>,85.7142857143
org.apache.http.impl.conn.ManagedClientConnectionImpl.isStale_boolean,v0,<functionCall></functionCall>,92.3076923077
org.apache.http.client.methods.HttpRequestWrapper.getParams_interface_org.apache.http.params.HttpParams,v0,<functionCall></functionCall>,97.8723404255
org.apache.http.conn.util.InetAddressUtils.isIPv4Address_java.lang.String.arg0_boolean,v0,<functionCall><string>someother.com</string></functionCall>,50.0
org.apache.http.conn.ssl.SSLContexts.custom_class_org.apache.http.conn.ssl.SSLContextBuilder,v0,<functionCall></functionCall>,98.8372093023
org.apache.http.client.utils.DateUtils.parseDate_java.lang.String.arg0_class_java.util.Date,v0,"<functionCall><string>Thu, 12-Oct-2023 09:34:31 GMT</string></functionCall>",60.0
org.apache.http.client.methods.HttpRequestBase.getURI_class_java.net.URI,v0,<functionCall></functionCall>,99.5316159251
org.apache.http.impl.client.RoutedRequest.getRoute_class_org.apache.http.conn.routing.HttpRoute,v0,<functionCall></functionCall>,99.7566909976
org.apache.http.impl.conn.CPoolEntry.isClosed_boolean,v0,<functionCall></functionCall>,96.1538461538
org.apache.http.impl.conn.SystemDefaultDnsResolver.resolve_java.lang.String.arg0_class_[Ljava.net.InetAddress;,v0,<functionCall><string>127.0.0.1</string></functionCall>,94.2731277533
org.apache.http.conn.BasicManagedEntity.getContent_class_java.io.InputStream,v0,<functionCall></functionCall>,98.7951807229
org.apache.http.client.methods.AbstractExecutionAwareRequest.isAborted_boolean,v0,<functionCall></functionCall>,97.8723404255
org.apache.http.impl.conn.ManagedClientConnectionImpl.receiveResponseHeader_interface_org.apache.http.HttpResponse,v0,<functionCall></functionCall>,99.1379310345
org.apache.http.auth.AuthOption.getCredentials_interface_org.apache.http.auth.Credentials,v0,<functionCall></functionCall>,85.7142857143
org.apache.http.cookie.CookieSpecRegistry.lookup_java.lang.String.arg0_interface_org.apache.http.cookie.CookieSpecProvider,v0,<functionCall><string>default</string></functionCall>,96.6850828729
org.apache.http.conn.util.InetAddressUtils.isIPv6StdAddress_java.lang.String.arg0_boolean,v0,<functionCall><string>127.0.0.1</string></functionCall>,68.6746987952
org.apache.http.client.protocol.HttpClientContext.setRequestConfig_org.apache.http.client.config.RequestConfig.arg0_void,v0,<functionCall><org.apache.http.client.config.RequestConfig><expectContinueEnabled>false</expectContinueEnabled><staleConnectionCheckEnabled>false</staleConnectionCheckEnabled><redirectsEnabled>true</redirectsEnabled><relativeRedirectsAllowed>true</relativeRedirectsAllowed><circularRedirectsAllowed>false</circularRedirectsAllowed><maxRedirects>50</maxRedirects><authenticationEnabled>true</authenticationEnabled><connectionRequestTimeout>75000</connectionRequestTimeout><connectTimeout>75000</connectTimeout><socketTimeout>75000</socketTimeout><contentCompressionEnabled>true</contentCompressionEnabled></org.apache.http.client.config.RequestConfig></functionCall>,50.0
org.apache.http.client.methods.HttpEntityEnclosingRequestBase.getEntity_interface_org.apache.http.HttpEntity,v0,<functionCall></functionCall>,98.1132075472
org.apache.http.impl.client.AbstractHttpClient.getCookieSpecs_class_org.apache.http.cookie.CookieSpecRegistry,v0,<functionCall></functionCall>,99.0783410138
org.apache.http.client.methods.HttpRequestBase.getRequestLine_interface_org.apache.http.RequestLine,v0,<functionCall></functionCall>,97.7528089888
org.apache.http.impl.conn.SchemeRegistryFactory.createDefault_class_org.apache.http.conn.scheme.SchemeRegistry,v0,<functionCall></functionCall>,98.9583333333
org.apache.http.impl.conn.BasicClientConnectionManager.shutdown_void,v0,<functionCall></functionCall>,99.4350282486
org.apache.http.auth.AuthOption.getAuthScheme_interface_org.apache.http.auth.AuthScheme,v0,<functionCall></functionCall>,85.7142857143
org.apache.http.conn.BasicManagedEntity.eofDetected_java.io.InputStream.arg0_boolean,v0,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,98.1663742021
org.apache.http.client.protocol.HttpClientContext.getAuthCache_interface_org.apache.http.client.AuthCache,v0,<functionCall></functionCall>,99.2753623188
org.apache.http.impl.cookie.RFC2965PortAttributeHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.7439180538
org.apache.http.client.methods.HttpRequestWrapper.HttpEntityEnclosingRequestWrapper.expectContinue_boolean,v0,<functionCall></functionCall>,75.0
org.apache.http.client.methods.HttpRequestWrapper.getProtocolVersion_class_org.apache.http.ProtocolVersion,v0,<functionCall></functionCall>,94.1176470588
org.apache.http.conn.util.PublicSuffixMatcherLoader.getDefault_class_org.apache.http.conn.util.PublicSuffixMatcher,v0,<functionCall></functionCall>,98.9690721649
org.apache.http.impl.conn.ManagedClientConnectionImpl.getRoute_class_org.apache.http.conn.routing.HttpRoute,v0,<functionCall></functionCall>,99.5901639344
org.apache.http.impl.conn.CPoolEntry.isRouteComplete_boolean,v0,<functionCall></functionCall>,90.4761904762
org.apache.http.impl.conn.DefaultClientConnection.isSecure_boolean,v0,<functionCall></functionCall>,98.9795918367
org.apache.http.client.methods.HttpRequestBase.getProtocolVersion_class_org.apache.http.ProtocolVersion,v0,<functionCall></functionCall>,97.8260869565
org.apache.http.impl.client.RequestWrapper.getURI_class_java.net.URI,v0,<functionCall></functionCall>,99.721448468
org.apache.http.auth.UsernamePasswordCredentials.getUserPrincipal_interface_java.security.Principal,v0,<functionCall></functionCall>,86.6666666667
org.apache.http.impl.conn.LoggingSessionInputBuffer.read_byte[].arg0_int.arg1_int.arg2_int,v0,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,98.9619377163
org.apache.http.client.protocol.HttpClientContext.getCookieSpec_interface_org.apache.http.cookie.CookieSpec,v0,<functionCall></functionCall>,99.2156862745
org.apache.http.client.methods.HttpHead.getMethod_class_java.lang.String,v0,<functionCall></functionCall>,92.0
org.apache.http.auth.AuthSchemeRegistry.lookup_java.lang.String.arg0_interface_org.apache.http.auth.AuthSchemeProvider,v0,<functionCall><string>Basic</string></functionCall>,85.7142857143
org.apache.http.client.protocol.HttpClientContext.getHttpRoute_interface_org.apache.http.conn.routing.RouteInfo,v0,<functionCall></functionCall>,99.5260663507
org.apache.http.conn.BasicManagedEntity.streamClosed_java.io.InputStream.arg0_boolean,v0,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,92.5870646766
org.apache.http.client.protocol.HttpClientContext.getProxyAuthState_class_org.apache.http.auth.AuthState,v0,<functionCall></functionCall>,99.1631799163
org.apache.http.impl.client.RoutedRequest.getRequest_class_org.apache.http.impl.client.RequestWrapper,v0,<functionCall></functionCall>,99.7518610422
org.apache.http.conn.scheme.SchemeRegistry.get_java.lang.String.arg0_class_org.apache.http.conn.scheme.Scheme,v0,<functionCall><string>http</string></functionCall>,82.5159914712
org.apache.http.impl.conn.ManagedClientConnectionImpl.getManager_interface_org.apache.http.conn.ClientConnectionManager,v0,<functionCall></functionCall>,99.0697674419
org.apache.http.auth.BasicUserPrincipal.getName_class_java.lang.String,v0,<functionCall></functionCall>,86.6666666667
org.apache.http.impl.conn.LoggingSessionInputBuffer.readLine_org.apache.http.util.CharArrayBuffer.arg0_int,v0,<functionCall><org.apache.http.util.CharArrayBuffer><buffer>,80.0
org.apache.http.impl.cookie.DefaultCookieSpec.getVersion_int,v0,<functionCall></functionCall>,99.511002445
org.apache.http.client.protocol.HttpClientContext.getTargetAuthState_class_org.apache.http.auth.AuthState,v0,<functionCall></functionCall>,99.1631799163
org.apache.http.impl.conn.ManagedClientConnectionImpl.getSSLSession_interface_javax.net.ssl.SSLSession,v0,<functionCall></functionCall>,98.8950276243
org.apache.http.impl.client.AbstractHttpClient.getUserTokenHandler_interface_org.apache.http.client.UserTokenHandler,v0,<functionCall></functionCall>,99.0783410138
org.apache.http.client.protocol.HttpClientContext.getCookieStore_interface_org.apache.http.client.CookieStore,v0,<functionCall></functionCall>,99.520383693
org.apache.http.impl.conn.DefaultClientConnection.shutdown_void,v0,<functionCall></functionCall>,94.7368421053
org.apache.http.conn.EofSensorInputStream.read_byte[].arg0_int.arg1_int.arg2_int,v0,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,87.4595709442
org.apache.http.impl.conn.BasicClientConnectionManager.getSchemeRegistry_class_org.apache.http.conn.scheme.SchemeRegistry,v0,<functionCall></functionCall>,99.6661101836
org.apache.http.impl.client.RequestWrapper.resetHeaders_void,v0,<functionCall></functionCall>,98.8950276243
org.apache.http.conn.scheme.SchemeRegistry.getScheme_java.lang.String.arg0_class_org.apache.http.conn.scheme.Scheme,v0,<functionCall><string>http</string></functionCall>,82.5159914712
org.apache.http.impl.execchain.ConnectionHolder.markNonReusable_void,v0,<functionCall></functionCall>,66.6666666667
org.apache.http.impl.conn.BasicHttpClientConnectionManager.shutdown_void,v0,<functionCall></functionCall>,85.7142857143
org.apache.http.impl.execchain.ConnectionHolder.close_void,v0,<functionCall></functionCall>,92.8571428571
org.apache.http.impl.cookie.BasicDomainHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.7439180538
org.apache.http.client.protocol.HttpClientContext.getCookieOrigin_class_org.apache.http.cookie.CookieOrigin,v0,<functionCall></functionCall>,99.0338164251
org.apache.http.impl.conn.HttpPoolEntry.isClosed_boolean,v0,<functionCall></functionCall>,99.0697674419
org.apache.http.impl.client.TunnelRefusedException.getResponse_interface_org.apache.http.HttpResponse,v0,<functionCall></functionCall>,80.0
org.apache.http.conn.EofSensorInputStream.close_void,v0,<functionCall></functionCall>,98.8636363636
org.apache.http.impl.cookie.BrowserCompatVersionAttributeHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,98.9583333333
org.apache.http.impl.conn.ManagedClientConnectionImpl.isMarkedReusable_boolean,v0,<functionCall></functionCall>,99.4791666667
org.apache.http.impl.client.DefaultHttpClient.setDefaultHttpParams_org.apache.http.params.HttpParams.arg0_void,v0,"<functionCall><org.apache.http.params.SyncBasicHttpParams><parameters class=""concurrent-hash-map""></parameters></org.apache.http.params.SyncBasicHttpParams></functionCall>",98.9583333333
org.apache.http.impl.client.RequestWrapper.incrementExecCount_void,v0,<functionCall></functionCall>,98.9130434783
org.apache.http.impl.client.AbstractHttpClient.getRoutePlanner_interface_org.apache.http.conn.routing.HttpRoutePlanner,v0,<functionCall></functionCall>,99.537037037
org.apache.http.client.methods.HttpRequestBase.toString_class_java.lang.String,v0,<functionCall></functionCall>,60.0
org.apache.http.impl.conn.CPoolEntry.markRouteComplete_void,v0,<functionCall></functionCall>,92.5925925926
org.apache.http.client.methods.HttpPost.getMethod_class_java.lang.String,v0,<functionCall></functionCall>,97.9591836735
org.apache.http.impl.cookie.BasicPathHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.9209173586
org.apache.http.client.entity.EntityBuilder.build_interface_org.apache.http.HttpEntity,v0,<functionCall></functionCall>,77.7777777778
org.apache.http.impl.conn.DefaultClientConnection.getSocket_class_java.net.Socket,v0,<functionCall></functionCall>,99.0783410138
org.apache.http.impl.conn.ManagedClientConnectionImpl.close_void,v0,<functionCall></functionCall>,87.5
org.apache.http.impl.execchain.ConnectionHolder.releaseConnection_void,v0,<functionCall></functionCall>,92.5925925926
org.apache.http.impl.cookie.BasicSecureHandler.getAttributeName_class_java.lang.String,v0,<functionCall></functionCall>,99.9209173586
org.apache.http.impl.client.EntityEnclosingRequestWrapper.setEntity_org.apache.http.HttpEntity.arg0_void,v0,AQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEB,97.6196505444
org.apache.http.impl.client.RequestWrapper.getMethod_class_java.lang.String,v0,<functionCall></functionCall>,99.9001497753
org.apache.http.auth.UsernamePasswordCredentials.getPassword_class_java.lang.String,v0,<functionCall></functionCall>,92.5925925926
org.apache.http.impl.client.AbstractHttpClient.getCredentialsProvider_interface_org.apache.http.client.CredentialsProvider,v0,<functionCall></functionCall>,99.1266375546
org.apache.http.impl.execchain.ConnectionHolder.markReusable_void,v0,<functionCall></functionCall>,91.3043478261
null.get_long.arg0_java.util.concurrent.TimeUnit.arg1_interface_org.apache.http.HttpClientConnection,v0,<functionCall><long>0</long><java.util.concurrent.TimeUnit>MILLISECONDS</java.util.concurrent.TimeUnit></functionCall>,66.6666666667
org.apache.http.impl.auth.AuthSchemeBase.processChallenge_org.apache.http.Header.arg0_void,v0,"<functionCall><org.apache.http.message.BufferedHeader><name>Proxy-Authenticate</name><buffer><buffer>Proxy-Authenticate: Basic realm=""Restricted Files""",85.7142857143
org.apache.http.impl.client.EntityEnclosingRequestWrapper.isRepeatable_boolean,v0,<functionCall></functionCall>,97.2602739726
org.apache.http.impl.conn.CPoolEntry.shutdownConnection_void,v0,<functionCall></functionCall>,60.0
org.apache.http.impl.conn.HttpPoolEntry.close_void,v0,<functionCall></functionCall>,98.6206896552
